VIDEO_NAME,TITLE,LOCATION,DURATION
sr_A4_100000304.mp4,উৎসব,Isolated_Gloss_Renamed_Audioless\100000304,5.28
ab_A3_100000315.mp4,টেলিফোন,Isolated_Gloss_Renamed_Audioless\100000315,4.32
ar_A2_100000315.mp4,টেলিফোন,Isolated_Gloss_Renamed_Audioless\100000315,3.36
la_A1_100000315.mp4,টেলিফোন,Isolated_Gloss_Renamed_Audioless\100000315,6.24
ra_A5_100000315.mp4,টেলিফোন,Isolated_Gloss_Renamed_Audioless\100000315,3.84
sr_A4_100000315.mp4,টেলিফোন,Isolated_Gloss_Renamed_Audioless\100000315,5.76
ab_A3_100000316.mp4,কান্না,Isolated_Gloss_Renamed_Audioless\100000316,4.32
ar_A2_100000316.mp4,কান্না,Isolated_Gloss_Renamed_Audioless\100000316,3.84
la_A1_100000316.mp4,কান্না,Isolated_Gloss_Renamed_Audioless\100000316,3.84
ra_A5_100000316.mp4,কান্না,Isolated_Gloss_Renamed_Audioless\100000316,4.8
sr_A4_100000316.mp4,কান্না,Isolated_Gloss_Renamed_Audioless\100000316,5.28
ab_A3_100000319.mp4,খুশী,Isolated_Gloss_Renamed_Audioless\100000319,3.84
ar_A2_100000319.mp4,খুশী,Isolated_Gloss_Renamed_Audioless\100000319,3.84
la_A1_100000319.mp4,খুশী,Isolated_Gloss_Renamed_Audioless\100000319,3.84
ra_A5_100000319.mp4,খুশী,Isolated_Gloss_Renamed_Audioless\100000319,4.8
sr_A4_100000319.mp4,খুশী,Isolated_Gloss_Renamed_Audioless\100000319,5.28
ab_A3_100000324.mp4,ধন্যবাদ,Isolated_Gloss_Renamed_Audioless\100000324,4.32
ar_A2_100000324.mp4,ধন্যবাদ,Isolated_Gloss_Renamed_Audioless\100000324,3.84
la_A1_100000324.mp4,ধন্যবাদ,Isolated_Gloss_Renamed_Audioless\100000324,4.32
ra_A5_100000324.mp4,ধন্যবাদ,Isolated_Gloss_Renamed_Audioless\100000324,3.84
sr_A4_100000324.mp4,ধন্যবাদ,Isolated_Gloss_Renamed_Audioless\100000324,4.8
ab_A3_100000346.mp4,কথা,Isolated_Gloss_Renamed_Audioless\100000346,5.28
ar_A2_100000346.mp4,কথা,Isolated_Gloss_Renamed_Audioless\100000346,3.84
la_A1_100000346.mp4,কথা,Isolated_Gloss_Renamed_Audioless\100000346,3.36
ra_A5_100000346.mp4,কথা,Isolated_Gloss_Renamed_Audioless\100000346,3.36
sr_A4_100000346.mp4,কথা,Isolated_Gloss_Renamed_Audioless\100000346,3.36
ab_A3_100000356.mp4,প্রিয়,Isolated_Gloss_Renamed_Audioless\100000356,4.32
ar_A2_100000356.mp4,প্রিয়,Isolated_Gloss_Renamed_Audioless\100000356,4.32
la_A1_100000356.mp4,প্রিয়,Isolated_Gloss_Renamed_Audioless\100000356,3.36
ra_A5_100000356.mp4,প্রিয়,Isolated_Gloss_Renamed_Audioless\100000356,3.36
sr_A4_100000356.mp4,প্রিয়,Isolated_Gloss_Renamed_Audioless\100000356,4.8
ab_A3_100000370.mp4,আশ্রয়,Isolated_Gloss_Renamed_Audioless\100000370,6.72
ar_A2_100000370.mp4,আশ্রয়,Isolated_Gloss_Renamed_Audioless\100000370,4.32
la_A1_100000370.mp4,আশ্রয়,Isolated_Gloss_Renamed_Audioless\100000370,4.32
ra_A5_100000370.mp4,আশ্রয়,Isolated_Gloss_Renamed_Audioless\100000370,4.8
sr_A4_100000370.mp4,আশ্রয়,Isolated_Gloss_Renamed_Audioless\100000370,4.8
ab_A3_100000374.mp4,ধান,Isolated_Gloss_Renamed_Audioless\100000374,6.24
ar_A2_100000374.mp4,ধান,Isolated_Gloss_Renamed_Audioless\100000374,3.84
la_A1_100000374.mp4,ধান,Isolated_Gloss_Renamed_Audioless\100000374,4.32
ra_A5_100000374.mp4,ধান,Isolated_Gloss_Renamed_Audioless\100000374,3.36
sr_A4_100000374.mp4,ধান,Isolated_Gloss_Renamed_Audioless\100000374,3.84
ab_A3_100000375.mp4,দুর্বল,Isolated_Gloss_Renamed_Audioless\100000375,5.28
ar_A2_100000375.mp4,দুর্বল,Isolated_Gloss_Renamed_Audioless\100000375,3.84
la_A1_100000375.mp4,দুর্বল,Isolated_Gloss_Renamed_Audioless\100000375,4.32
ra_A5_100000375.mp4,দুর্বল,Isolated_Gloss_Renamed_Audioless\100000375,3.84
sr_A4_100000375.mp4,দুর্বল,Isolated_Gloss_Renamed_Audioless\100000375,5.28
ab_A3_100000380.mp4,লিফট,Isolated_Gloss_Renamed_Audioless\100000380,4.8
ar_A2_100000380.mp4,লিফট,Isolated_Gloss_Renamed_Audioless\100000380,4.32
la_A1_100000380.mp4,লিফট,Isolated_Gloss_Renamed_Audioless\100000380,3.84
ra_A5_100000380.mp4,লিফট,Isolated_Gloss_Renamed_Audioless\100000380,3.84
sr_A4_100000380.mp4,লিফট,Isolated_Gloss_Renamed_Audioless\100000380,4.8
ab_A3_100000382.mp4,শান্ত,Isolated_Gloss_Renamed_Audioless\100000382,4.8
ar_A2_100000382.mp4,শান্ত,Isolated_Gloss_Renamed_Audioless\100000382,4.32
la_A1_100000382.mp4,শান্ত,Isolated_Gloss_Renamed_Audioless\100000382,4.32
ra_A5_100000382.mp4,শান্ত,Isolated_Gloss_Renamed_Audioless\100000382,4.32
sr_A4_100000382.mp4,শান্ত,Isolated_Gloss_Renamed_Audioless\100000382,5.28
ab_A3_100000385.mp4,নেশা,Isolated_Gloss_Renamed_Audioless\100000385,6.24
ar_A2_100000385.mp4,নেশা,Isolated_Gloss_Renamed_Audioless\100000385,5.76
la_A1_100000385.mp4,নেশা,Isolated_Gloss_Renamed_Audioless\100000385,5.76
ra_A5_100000385.mp4,নেশা,Isolated_Gloss_Renamed_Audioless\100000385,5.28
sr_A4_100000385.mp4,নেশা,Isolated_Gloss_Renamed_Audioless\100000385,7.2
ab_A3_100000392.mp4,শোকাহত/শোক,Isolated_Gloss_Renamed_Audioless\100000392,5.76
ar_A2_100000392.mp4,শোকাহত/শোক,Isolated_Gloss_Renamed_Audioless\100000392,3.84
la_A1_100000392.mp4,শোকাহত/শোক,Isolated_Gloss_Renamed_Audioless\100000392,3.36
ra_A5_100000392.mp4,শোকাহত/শোক,Isolated_Gloss_Renamed_Audioless\100000392,4.32
sr_A4_100000392.mp4,শোকাহত/শোক,Isolated_Gloss_Renamed_Audioless\100000392,3.36
ab_A3_100000396.mp4,প্রশ্ন,Isolated_Gloss_Renamed_Audioless\100000396,5.76
ar_A2_100000396.mp4,প্রশ্ন,Isolated_Gloss_Renamed_Audioless\100000396,2.88
la_A1_100000396.mp4,প্রশ্ন,Isolated_Gloss_Renamed_Audioless\100000396,2.88
ra_A5_100000396.mp4,প্রশ্ন,Isolated_Gloss_Renamed_Audioless\100000396,4.32
sr_A4_100000396.mp4,প্রশ্ন,Isolated_Gloss_Renamed_Audioless\100000396,3.84
ab_A3_100000397.mp4,টহল,Isolated_Gloss_Renamed_Audioless\100000397,4.32
ar_A2_100000397.mp4,টহল,Isolated_Gloss_Renamed_Audioless\100000397,3.84
la_A1_100000397.mp4,টহল,Isolated_Gloss_Renamed_Audioless\100000397,4.32
ra_A5_100000397.mp4,টহল,Isolated_Gloss_Renamed_Audioless\100000397,4.8
sr_A4_100000397.mp4,টহল,Isolated_Gloss_Renamed_Audioless\100000397,3.84
ab_A3_100000398.mp4,সাবধানে,Isolated_Gloss_Renamed_Audioless\100000398,4.8
ar_A2_100000398.mp4,সাবধানে,Isolated_Gloss_Renamed_Audioless\100000398,3.84
la_A1_100000398.mp4,সাবধানে,Isolated_Gloss_Renamed_Audioless\100000398,4.8
ra_A5_100000398.mp4,সাবধানে,Isolated_Gloss_Renamed_Audioless\100000398,4.8
sr_A4_100000398.mp4,সাবধানে,Isolated_Gloss_Renamed_Audioless\100000398,5.76
ab_A3_100000410.mp4,প্রস্থ,Isolated_Gloss_Renamed_Audioless\100000410,6.72
ar_A2_100000410.mp4,প্রস্থ,Isolated_Gloss_Renamed_Audioless\100000410,3.84
la_A1_100000410.mp4,প্রস্থ,Isolated_Gloss_Renamed_Audioless\100000410,3.84
ra_A5_100000410.mp4,প্রস্থ,Isolated_Gloss_Renamed_Audioless\100000410,4.8
sr_A4_100000410.mp4,প্রস্থ,Isolated_Gloss_Renamed_Audioless\100000410,4.8
ab_A3_100000413.mp4,নিহত,Isolated_Gloss_Renamed_Audioless\100000413,4.32
ar_A2_100000413.mp4,নিহত,Isolated_Gloss_Renamed_Audioless\100000413,3.36
la_A1_100000413.mp4,নিহত,Isolated_Gloss_Renamed_Audioless\100000413,3.84
ra_A5_100000413.mp4,নিহত,Isolated_Gloss_Renamed_Audioless\100000413,3.84
sr_A4_100000413.mp4,নিহত,Isolated_Gloss_Renamed_Audioless\100000413,3.84
ab_A3_100000414.mp4,ভাড়াটে,Isolated_Gloss_Renamed_Audioless\100000414,6.72
ar_A2_100000414.mp4,ভাড়াটে,Isolated_Gloss_Renamed_Audioless\100000414,6.72
la_A1_100000414.mp4,ভাড়াটে,Isolated_Gloss_Renamed_Audioless\100000414,7.68
ra_A5_100000414.mp4,ভাড়াটে,Isolated_Gloss_Renamed_Audioless\100000414,7.2
sr_A4_100000414.mp4,ভাড়াটে,Isolated_Gloss_Renamed_Audioless\100000414,9.6
ab_A3_100000415.mp4,জেলখানা,Isolated_Gloss_Renamed_Audioless\100000415,5.76
ar_A2_100000415.mp4,জেলখানা,Isolated_Gloss_Renamed_Audioless\100000415,3.84
la_A1_100000415.mp4,জেলখানা,Isolated_Gloss_Renamed_Audioless\100000415,4.32
ra_A5_100000415.mp4,জেলখানা,Isolated_Gloss_Renamed_Audioless\100000415,4.8
sr_A4_100000415.mp4,জেলখানা,Isolated_Gloss_Renamed_Audioless\100000415,4.8
ab_A3_100000423.mp4,আমাদের,Isolated_Gloss_Renamed_Audioless\100000423,4.32
ar_A2_100000423.mp4,আমাদের,Isolated_Gloss_Renamed_Audioless\100000423,3.84
la_A1_100000423.mp4,আমাদের,Isolated_Gloss_Renamed_Audioless\100000423,3.84
ra_A5_100000423.mp4,আমাদের,Isolated_Gloss_Renamed_Audioless\100000423,4.32
sr_A4_100000423.mp4,আমাদের,Isolated_Gloss_Renamed_Audioless\100000423,5.28
ab_A3_100000426.mp4,অভিনন্দন,Isolated_Gloss_Renamed_Audioless\100000426,5.76
ar_A2_100000426.mp4,অভিনন্দন,Isolated_Gloss_Renamed_Audioless\100000426,2.88
la_A1_100000426.mp4,অভিনন্দন,Isolated_Gloss_Renamed_Audioless\100000426,3.36
ra_A5_100000426.mp4,অভিনন্দন,Isolated_Gloss_Renamed_Audioless\100000426,5.28
sr_A4_100000426.mp4,অভিনন্দন,Isolated_Gloss_Renamed_Audioless\100000426,3.84
ab_A3_100000431.mp4,চিপস,Isolated_Gloss_Renamed_Audioless\100000431,5.76
ar_A2_100000431.mp4,চিপস,Isolated_Gloss_Renamed_Audioless\100000431,3.84
la_A1_100000431.mp4,চিপস,Isolated_Gloss_Renamed_Audioless\100000431,3.84
ra_A5_100000431.mp4,চিপস,Isolated_Gloss_Renamed_Audioless\100000431,3.84
sr_A4_100000431.mp4,চিপস,Isolated_Gloss_Renamed_Audioless\100000431,3.84
ab_A3_100000437.mp4,রাগ,Isolated_Gloss_Renamed_Audioless\100000437,4.32
ar_A2_100000437.mp4,রাগ,Isolated_Gloss_Renamed_Audioless\100000437,3.84
la_A1_100000437.mp4,রাগ,Isolated_Gloss_Renamed_Audioless\100000437,3.84
ra_A5_100000437.mp4,রাগ,Isolated_Gloss_Renamed_Audioless\100000437,4.8
sr_A4_100000437.mp4,রাগ,Isolated_Gloss_Renamed_Audioless\100000437,5.28
ab_A3_100000439.mp4,মেদ,Isolated_Gloss_Renamed_Audioless\100000439,6.72
ar_A2_100000439.mp4,মেদ,Isolated_Gloss_Renamed_Audioless\100000439,5.28
la_A1_100000439.mp4,মেদ,Isolated_Gloss_Renamed_Audioless\100000439,5.76
ra_A5_100000439.mp4,মেদ,Isolated_Gloss_Renamed_Audioless\100000439,5.76
sr_A4_100000439.mp4,মেদ,Isolated_Gloss_Renamed_Audioless\100000439,8.16
ab_A3_100000444.mp4,দরকার,Isolated_Gloss_Renamed_Audioless\100000444,5.76
ar_A2_100000444.mp4,দরকার,Isolated_Gloss_Renamed_Audioless\100000444,2.88
la_A1_100000444.mp4,দরকার,Isolated_Gloss_Renamed_Audioless\100000444,3.84
ra_A5_100000444.mp4,দরকার,Isolated_Gloss_Renamed_Audioless\100000444,3.84
sr_A4_100000444.mp4,দরকার,Isolated_Gloss_Renamed_Audioless\100000444,2.88
ab_A3_100000445.mp4,ব্যবসা,Isolated_Gloss_Renamed_Audioless\100000445,5.76
ar_A2_100000445.mp4,ব্যবসা,Isolated_Gloss_Renamed_Audioless\100000445,3.36
la_A1_100000445.mp4,ব্যবসা,Isolated_Gloss_Renamed_Audioless\100000445,3.84
ra_A5_100000445.mp4,ব্যবসা,Isolated_Gloss_Renamed_Audioless\100000445,3.84
sr_A4_100000445.mp4,ব্যবসা,Isolated_Gloss_Renamed_Audioless\100000445,2.88
ab_A3_100000452.mp4,আটক,Isolated_Gloss_Renamed_Audioless\100000452,3.84
ar_A2_100000452.mp4,আটক,Isolated_Gloss_Renamed_Audioless\100000452,3.36
la_A1_100000452.mp4,আটক,Isolated_Gloss_Renamed_Audioless\100000452,3.36
ra_A5_100000452.mp4,আটক,Isolated_Gloss_Renamed_Audioless\100000452,4.32
sr_A4_100000452.mp4,আটক,Isolated_Gloss_Renamed_Audioless\100000452,3.84
ab_A3_100000454.mp4,আমন্ত্রণ,Isolated_Gloss_Renamed_Audioless\100000454,5.28
ar_A2_100000454.mp4,আমন্ত্রণ,Isolated_Gloss_Renamed_Audioless\100000454,4.8
la_A1_100000454.mp4,আমন্ত্রণ,Isolated_Gloss_Renamed_Audioless\100000454,4.32
ra_A5_100000454.mp4,আমন্ত্রণ,Isolated_Gloss_Renamed_Audioless\100000454,5.28
sr_A4_100000454.mp4,আমন্ত্রণ,Isolated_Gloss_Renamed_Audioless\100000454,7.2
ab_A3_100000460.mp4,চাঁদা,Isolated_Gloss_Renamed_Audioless\100000460,5.76
ar_A2_100000460.mp4,চাঁদা,Isolated_Gloss_Renamed_Audioless\100000460,4.8
la_A1_100000460.mp4,চাঁদা,Isolated_Gloss_Renamed_Audioless\100000460,4.8
ra_A5_100000460.mp4,চাঁদা,Isolated_Gloss_Renamed_Audioless\100000460,4.8
sr_A4_100000460.mp4,চাঁদা,Isolated_Gloss_Renamed_Audioless\100000460,6.24
ab_A3_100000461.mp4,নৌ বাহিনী,Isolated_Gloss_Renamed_Audioless\100000461,6.24
ar_A2_100000461.mp4,নৌ বাহিনী,Isolated_Gloss_Renamed_Audioless\100000461,3.84
la_A1_100000461.mp4,নৌ বাহিনী,Isolated_Gloss_Renamed_Audioless\100000461,4.8
ra_A5_100000461.mp4,নৌ বাহিনী,Isolated_Gloss_Renamed_Audioless\100000461,3.84
sr_A4_100000461.mp4,নৌ বাহিনী,Isolated_Gloss_Renamed_Audioless\100000461,4.8
ab_A3_100000462.mp4,কয়েদী,Isolated_Gloss_Renamed_Audioless\100000462,8.16
ar_A2_100000462.mp4,কয়েদী,Isolated_Gloss_Renamed_Audioless\100000462,7.68
la_A1_100000462.mp4,কয়েদী,Isolated_Gloss_Renamed_Audioless\100000462,7.2
ra_A5_100000462.mp4,কয়েদী,Isolated_Gloss_Renamed_Audioless\100000462,8.64
sr_A4_100000462.mp4,কয়েদী,Isolated_Gloss_Renamed_Audioless\100000462,8.16
ab_A3_100000463.mp4,সাফল্য,Isolated_Gloss_Renamed_Audioless\100000463,4.8
ar_A2_100000463.mp4,সাফল্য,Isolated_Gloss_Renamed_Audioless\100000463,3.36
la_A1_100000463.mp4,সাফল্য,Isolated_Gloss_Renamed_Audioless\100000463,2.88
ra_A5_100000463.mp4,সাফল্য,Isolated_Gloss_Renamed_Audioless\100000463,2.88
sr_A4_100000463.mp4,সাফল্য,Isolated_Gloss_Renamed_Audioless\100000463,3.36
ab_A3_100000473.mp4,গল্প,Isolated_Gloss_Renamed_Audioless\100000473,5.28
ar_A2_100000473.mp4,গল্প,Isolated_Gloss_Renamed_Audioless\100000473,3.84
la_A1_100000473.mp4,গল্প,Isolated_Gloss_Renamed_Audioless\100000473,3.36
ra_A5_100000473.mp4,গল্প,Isolated_Gloss_Renamed_Audioless\100000473,3.36
sr_A4_100000473.mp4,গল্প,Isolated_Gloss_Renamed_Audioless\100000473,3.84
ab_A3_100000482.mp4,ঢেউ,Isolated_Gloss_Renamed_Audioless\100000482,6.24
ar_A2_100000482.mp4,ঢেউ,Isolated_Gloss_Renamed_Audioless\100000482,5.76
la_A1_100000482.mp4,ঢেউ,Isolated_Gloss_Renamed_Audioless\100000482,5.28
ra_A5_100000482.mp4,ঢেউ,Isolated_Gloss_Renamed_Audioless\100000482,5.28
sr_A4_100000482.mp4,ঢেউ,Isolated_Gloss_Renamed_Audioless\100000482,6.72
ab_A3_100000489.mp4,আইন,Isolated_Gloss_Renamed_Audioless\100000489,5.76
ar_A2_100000489.mp4,আইন,Isolated_Gloss_Renamed_Audioless\100000489,3.36
la_A1_100000489.mp4,আইন,Isolated_Gloss_Renamed_Audioless\100000489,2.88
ra_A5_100000489.mp4,আইন,Isolated_Gloss_Renamed_Audioless\100000489,3.36
sr_A4_100000489.mp4,আইন,Isolated_Gloss_Renamed_Audioless\100000489,3.84
ab_A3_100000507.mp4,দোষ,Isolated_Gloss_Renamed_Audioless\100000507,4.8
ar_A2_100000507.mp4,দোষ,Isolated_Gloss_Renamed_Audioless\100000507,2.88
la_A1_100000507.mp4,দোষ,Isolated_Gloss_Renamed_Audioless\100000507,3.84
ra_A5_100000507.mp4,দোষ,Isolated_Gloss_Renamed_Audioless\100000507,3.36
sr_A4_100000507.mp4,দোষ,Isolated_Gloss_Renamed_Audioless\100000507,3.36
ab_A3_100000524.mp4,গোয়েন্দা,Isolated_Gloss_Renamed_Audioless\100000524,5.76
ar_A2_100000524.mp4,গোয়েন্দা,Isolated_Gloss_Renamed_Audioless\100000524,3.36
la_A1_100000524.mp4,গোয়েন্দা,Isolated_Gloss_Renamed_Audioless\100000524,3.84
ra_A5_100000524.mp4,গোয়েন্দা,Isolated_Gloss_Renamed_Audioless\100000524,3.36
sr_A4_100000524.mp4,গোয়েন্দা,Isolated_Gloss_Renamed_Audioless\100000524,3.84
ab_A3_100000538.mp4,শত্রু,Isolated_Gloss_Renamed_Audioless\100000538,5.28
ar_A2_100000538.mp4,শত্রু,Isolated_Gloss_Renamed_Audioless\100000538,3.84
la_A1_100000538.mp4,শত্রু,Isolated_Gloss_Renamed_Audioless\100000538,4.32
ra_A5_100000538.mp4,শত্রু,Isolated_Gloss_Renamed_Audioless\100000538,3.84
sr_A4_100000538.mp4,শত্রু,Isolated_Gloss_Renamed_Audioless\100000538,5.28
ab_A3_100000555.mp4,বৃষ্টি,Isolated_Gloss_Renamed_Audioless\100000555,6.24
ar_A2_100000555.mp4,বৃষ্টি,Isolated_Gloss_Renamed_Audioless\100000555,3.84
la_A1_100000555.mp4,বৃষ্টি,Isolated_Gloss_Renamed_Audioless\100000555,3.84
ra_A5_100000555.mp4,বৃষ্টি,Isolated_Gloss_Renamed_Audioless\100000555,3.36
sr_A4_100000555.mp4,বৃষ্টি,Isolated_Gloss_Renamed_Audioless\100000555,3.36
ab_A3_100000575.mp4,মিথ্যা,Isolated_Gloss_Renamed_Audioless\100000575,5.28
ar_A2_100000575.mp4,মিথ্যা,Isolated_Gloss_Renamed_Audioless\100000575,3.36
la_A1_100000575.mp4,মিথ্যা,Isolated_Gloss_Renamed_Audioless\100000575,4.32
ra_A5_100000575.mp4,মিথ্যা,Isolated_Gloss_Renamed_Audioless\100000575,3.36
sr_A4_100000575.mp4,মিথ্যা,Isolated_Gloss_Renamed_Audioless\100000575,3.84
ab_A3_100000583.mp4,পাখা,Isolated_Gloss_Renamed_Audioless\100000583,5.28
ar_A2_100000583.mp4,পাখা,Isolated_Gloss_Renamed_Audioless\100000583,3.36
la_A1_100000583.mp4,পাখা,Isolated_Gloss_Renamed_Audioless\100000583,3.36
ra_A5_100000583.mp4,পাখা,Isolated_Gloss_Renamed_Audioless\100000583,4.32
sr_A4_100000583.mp4,পাখা,Isolated_Gloss_Renamed_Audioless\100000583,2.88
ab_A3_100000584.mp4,সমান,Isolated_Gloss_Renamed_Audioless\100000584,5.28
ar_A2_100000584.mp4,সমান,Isolated_Gloss_Renamed_Audioless\100000584,3.84
la_A1_100000584.mp4,সমান,Isolated_Gloss_Renamed_Audioless\100000584,3.36
ra_A5_100000584.mp4,সমান,Isolated_Gloss_Renamed_Audioless\100000584,3.84
sr_A4_100000584.mp4,সমান,Isolated_Gloss_Renamed_Audioless\100000584,3.36
ab_A3_100000588.mp4,দলিল,Isolated_Gloss_Renamed_Audioless\100000588,6.24
ar_A2_100000588.mp4,দলিল,Isolated_Gloss_Renamed_Audioless\100000588,4.32
la_A1_100000588.mp4,দলিল,Isolated_Gloss_Renamed_Audioless\100000588,4.32
ra_A5_100000588.mp4,দলিল,Isolated_Gloss_Renamed_Audioless\100000588,4.32
sr_A4_100000588.mp4,দলিল,Isolated_Gloss_Renamed_Audioless\100000588,4.32
ab_A3_100000592.mp4,দখল,Isolated_Gloss_Renamed_Audioless\100000592,5.28
ar_A2_100000592.mp4,দখল,Isolated_Gloss_Renamed_Audioless\100000592,3.36
la_A1_100000592.mp4,দখল,Isolated_Gloss_Renamed_Audioless\100000592,3.36
ra_A5_100000592.mp4,দখল,Isolated_Gloss_Renamed_Audioless\100000592,3.36
sr_A4_100000592.mp4,দখল,Isolated_Gloss_Renamed_Audioless\100000592,3.36
ab_A3_100000615.mp4,কেনা,Isolated_Gloss_Renamed_Audioless\100000615,5.28
ar_A2_100000615.mp4,কেনা,Isolated_Gloss_Renamed_Audioless\100000615,2.88
la_A1_100000615.mp4,কেনা,Isolated_Gloss_Renamed_Audioless\100000615,3.36
ra_A5_100000615.mp4,কেনা,Isolated_Gloss_Renamed_Audioless\100000615,3.36
sr_A4_100000615.mp4,কেনা,Isolated_Gloss_Renamed_Audioless\100000615,3.36
ab_A3_100000617.mp4,ধাক্কা,Isolated_Gloss_Renamed_Audioless\100000617,5.76
ar_A2_100000617.mp4,ধাক্কা,Isolated_Gloss_Renamed_Audioless\100000617,3.36
la_A1_100000617.mp4,ধাক্কা,Isolated_Gloss_Renamed_Audioless\100000617,2.88
ra_A5_100000617.mp4,ধাক্কা,Isolated_Gloss_Renamed_Audioless\100000617,3.84
sr_A4_100000617.mp4,ধাক্কা,Isolated_Gloss_Renamed_Audioless\100000617,3.84
ab_A3_100000620.mp4,পৃথিবী,Isolated_Gloss_Renamed_Audioless\100000620,4.8
ar_A2_100000620.mp4,পৃথিবী,Isolated_Gloss_Renamed_Audioless\100000620,4.32
la_A1_100000620.mp4,পৃথিবী,Isolated_Gloss_Renamed_Audioless\100000620,3.84
ra_A5_100000620.mp4,পৃথিবী,Isolated_Gloss_Renamed_Audioless\100000620,4.32
sr_A4_100000620.mp4,পৃথিবী,Isolated_Gloss_Renamed_Audioless\100000620,4.8
ab_A3_100000624.mp4,তালিকা,Isolated_Gloss_Renamed_Audioless\100000624,6.72
ar_A2_100000624.mp4,তালিকা,Isolated_Gloss_Renamed_Audioless\100000624,5.28
la_A1_100000624.mp4,তালিকা,Isolated_Gloss_Renamed_Audioless\100000624,4.8
ra_A5_100000624.mp4,তালিকা,Isolated_Gloss_Renamed_Audioless\100000624,4.32
sr_A4_100000624.mp4,তালিকা,Isolated_Gloss_Renamed_Audioless\100000624,4.8
ab_A3_100000630.mp4,নিরাপদ,Isolated_Gloss_Renamed_Audioless\100000630,5.76
ar_A2_100000630.mp4,নিরাপদ,Isolated_Gloss_Renamed_Audioless\100000630,3.36
la_A1_100000630.mp4,নিরাপদ,Isolated_Gloss_Renamed_Audioless\100000630,3.36
ra_A5_100000630.mp4,নিরাপদ,Isolated_Gloss_Renamed_Audioless\100000630,4.32
sr_A4_100000630.mp4,নিরাপদ,Isolated_Gloss_Renamed_Audioless\100000630,3.84
ab_A3_100000631.mp4,বাজার,Isolated_Gloss_Renamed_Audioless\100000631,5.76
ar_A2_100000631.mp4,বাজার,Isolated_Gloss_Renamed_Audioless\100000631,3.36
la_A1_100000631.mp4,বাজার,Isolated_Gloss_Renamed_Audioless\100000631,3.36
ra_A5_100000631.mp4,বাজার,Isolated_Gloss_Renamed_Audioless\100000631,3.36
sr_A4_100000631.mp4,বাজার,Isolated_Gloss_Renamed_Audioless\100000631,3.36
ab_A3_100000633.mp4,প্রচার,Isolated_Gloss_Renamed_Audioless\100000633,5.76
ar_A2_100000633.mp4,প্রচার,Isolated_Gloss_Renamed_Audioless\100000633,3.36
la_A1_100000633.mp4,প্রচার,Isolated_Gloss_Renamed_Audioless\100000633,3.36
ra_A5_100000633.mp4,প্রচার,Isolated_Gloss_Renamed_Audioless\100000633,2.88
sr_A4_100000633.mp4,প্রচার,Isolated_Gloss_Renamed_Audioless\100000633,3.36
ab_A3_100000639.mp4,ক্ষতি,Isolated_Gloss_Renamed_Audioless\100000639,5.28
ar_A2_100000639.mp4,ক্ষতি,Isolated_Gloss_Renamed_Audioless\100000639,3.36
la_A1_100000639.mp4,ক্ষতি,Isolated_Gloss_Renamed_Audioless\100000639,3.36
ra_A5_100000639.mp4,ক্ষতি,Isolated_Gloss_Renamed_Audioless\100000639,2.88
sr_A4_100000639.mp4,ক্ষতি,Isolated_Gloss_Renamed_Audioless\100000639,3.36
ab_A3_100000648.mp4,কাছে,Isolated_Gloss_Renamed_Audioless\100000648,4.8
ar_A2_100000648.mp4,কাছে,Isolated_Gloss_Renamed_Audioless\100000648,3.84
la_A1_100000648.mp4,কাছে,Isolated_Gloss_Renamed_Audioless\100000648,3.36
ra_A5_100000648.mp4,কাছে,Isolated_Gloss_Renamed_Audioless\100000648,3.36
sr_A4_100000648.mp4,কাছে,Isolated_Gloss_Renamed_Audioless\100000648,4.8
ab_A3_100000673.mp4,খাঁটি,Isolated_Gloss_Renamed_Audioless\100000673,5.28
ar_A2_100000673.mp4,খাঁটি,Isolated_Gloss_Renamed_Audioless\100000673,2.88
la_A1_100000673.mp4,খাঁটি,Isolated_Gloss_Renamed_Audioless\100000673,3.36
ra_A5_100000673.mp4,খাঁটি,Isolated_Gloss_Renamed_Audioless\100000673,3.36
sr_A4_100000673.mp4,খাঁটি,Isolated_Gloss_Renamed_Audioless\100000673,3.36
ab_A3_100000674.mp4,নিয়মিত,Isolated_Gloss_Renamed_Audioless\100000674,4.8
ar_A2_100000674.mp4,নিয়মিত,Isolated_Gloss_Renamed_Audioless\100000674,3.36
la_A1_100000674.mp4,নিয়মিত,Isolated_Gloss_Renamed_Audioless\100000674,3.36
ra_A5_100000674.mp4,নিয়মিত,Isolated_Gloss_Renamed_Audioless\100000674,3.36
sr_A4_100000674.mp4,নিয়মিত,Isolated_Gloss_Renamed_Audioless\100000674,2.88
ab_A3_100000675.mp4,জন্মদিন,Isolated_Gloss_Renamed_Audioless\100000675,6.72
ar_A2_100000675.mp4,জন্মদিন,Isolated_Gloss_Renamed_Audioless\100000675,5.28
la_A1_100000675.mp4,জন্মদিন,Isolated_Gloss_Renamed_Audioless\100000675,6.24
ra_A5_100000675.mp4,জন্মদিন,Isolated_Gloss_Renamed_Audioless\100000675,5.76
sr_A4_100000675.mp4,জন্মদিন,Isolated_Gloss_Renamed_Audioless\100000675,8.16
ab_A3_100000677.mp4,কৌশল,Isolated_Gloss_Renamed_Audioless\100000677,6.24
ar_A2_100000677.mp4,কৌশল,Isolated_Gloss_Renamed_Audioless\100000677,3.36
